,state,zip,returnsCount,returnsSingleCount,returnsJointCount,returnsHOHCount,totalIncome,standardDeductionReturnsCount,childDeductionCount
24622,TX,79852,50.0,200.0,260.0,710.0,60.0,0.0,0.0
24623,TX,79901,450.0,3060.0,3580.0,10290.0,90.0,2626.0,55.0
24624,TX,79902,560.0,4720.0,6640.0,16380.0,1020.0,21527.0,114.0
24625,TX,79903,460.0,3910.0,6020.0,14360.0,290.0,4841.0,123.0
24626,TX,79904,630.0,6090.0,10830.0,27280.0,650.0,9313.0,327.0
24627,TX,79905,600.0,5550.0,8240.0,20460.0,150.0,4753.0,186.0
24628,TX,79906,40.0,530.0,1900.0,5480.0,150.0,0.0,143.0
24629,TX,79907,1180.0,12370.0,19530.0,46430.0,420.0,11687.0,490.0
24630,TX,79908,0.0,310.0,1030.0,3750.0,70.0,0.0,71.0
24631,TX,79911,170.0,1690.0,2560.0,8040.0,530.0,12639.0,37.0
24632,TX,79912,2100.0,18330.0,25500.0,71240.0,5160.0,101075.0,446.0
24633,TX,79915,870.0,8090.0,13120.0,31180.0,360.0,6718.0,297.0
24634,TX,79922,220.0,2230.0,2260.0,7660.0,870.0,24062.0,36.0
24635,TX,79924,1320.0,11600.0,21920.0,53080.0,1210.0,17621.0,597.0
24636,TX,79925,1020.0,8700.0,14050.0,33940.0,1410.0,23067.0,304.0
24637,TX,79927,1080.0,10340.0,14770.0,38180.0,270.0,10433.0,376.0
24638,TX,79928,1870.0,17990.0,27280.0,76050.0,840.0,50604.0,622.0
24639,TX,79930,650.0,5540.0,9140.0,21500.0,450.0,7342.0,232.0
24640,TX,79932,700.0,6660.0,9790.0,27990.0,1330.0,33232.0,195.0
24641,TX,79934,460.0,5020.0,10270.0,27010.0,830.0,16271.0,306.0
24642,TX,79935,420.0,3910.0,6210.0,15170.0,610.0,9038.0,118.0
24643,TX,79936,2930.0,25370.0,40660.0,99590.0,2400.0,63208.0,903.0
24644,TX,79938,1920.0,18530.0,31360.0,86930.0,1310.0,57184.0,759.0
24645,TX,99999,17580.0,148110.0,176550.0,567110.0,49740.0,1367262.0,2635.0
24647,UT,84001,0.0,270.0,250.0,990.0,30.0,1293.0,4.0
24648,UT,84003,860.0,10030.0,13880.0,52040.0,3740.0,245791.0,231.0
24649,UT,84004,160.0,2340.0,2180.0,10160.0,1230.0,111157.0,27.0
24650,UT,84005,380.0,5530.0,11270.0,42760.0,1060.0,83579.0,229.0
24651,UT,84006,0.0,170.0,270.0,750.0,40.0,0.0,6.0
24652,UT,84007,0.0,170.0,170.0,640.0,0.0,559.0,0.0
24653,UT,84010,810.0,9050.0,12850.0,43900.0,4350.0,178479.0,252.0
24654,UT,84013,0.0,260.0,330.0,1080.0,30.0,1577.0,4.0
24655,UT,84014,290.0,3240.0,4620.0,16280.0,1550.0,69699.0,81.0
24656,UT,84015,920.0,10960.0,22080.0,64120.0,2370.0,81867.0,576.0
24657,UT,84017,70.0,1090.0,1080.0,3980.0,340.0,13167.0,21.0
24658,UT,84020,680.0,10310.0,12050.0,45610.0,4890.0,256847.0,173.0
24659,UT,84021,60.0,700.0,830.0,3110.0,100.0,3158.0,15.0
24660,UT,84022,0.0,80.0,150.0,410.0,0.0,0.0,5.0
24661,UT,84023,0.0,60.0,60.0,250.0,0.0,0.0,0.0
24662,UT,84025,340.0,4280.0,5970.0,23170.0,2090.0,120798.0,81.0
24663,UT,84026,20.0,620.0,470.0,1680.0,0.0,0.0,15.0
24664,UT,84027,0.0,90.0,100.0,360.0,0.0,0.0,0.0
24665,UT,84028,0.0,240.0,210.0,840.0,60.0,1956.0,0.0
24666,UT,84029,180.0,2610.0,3900.0,13210.0,520.0,24688.0,77.0
24667,UT,84032,370.0,5970.0,6590.0,24130.0,1700.0,85049.0,114.0
24668,UT,84035,0.0,200.0,210.0,750.0,20.0,0.0,3.0
24669,UT,84036,160.0,2250.0,2070.0,7460.0,860.0,33083.0,36.0
24670,UT,84037,670.0,6790.0,9960.0,39530.0,3420.0,198218.0,141.0
24671,UT,84039,20.0,240.0,230.0,870.0,20.0,0.0,5.0
24672,UT,84040,410.0,4940.0,7670.0,25780.0,2220.0,86850.0,129.0
24673,UT,84041,800.0,8960.0,16700.0,51180.0,2400.0,106135.0,382.0
24674,UT,84042,210.0,2410.0,2840.0,11210.0,880.0,60633.0,56.0
24675,UT,84043,960.0,12290.0,19100.0,74000.0,4150.0,286426.0,280.0
24676,UT,84044,540.0,6030.0,9780.0,27650.0,570.0,20509.0,310.0
24677,UT,84045,370.0,5020.0,9160.0,36570.0,1450.0,112534.0,134.0
24678,UT,84046,0.0,160.0,190.0,600.0,30.0,0.0,0.0
24679,UT,84047,760.0,7780.0,12580.0,31910.0,1840.0,41980.0,273.0
24680,UT,84049,70.0,1750.0,1430.0,6420.0,860.0,43112.0,23.0
24681,UT,84050,150.0,2750.0,2920.0,12100.0,960.0,53160.0,42.0
24682,UT,84052,20.0,320.0,290.0,1160.0,20.0,568.0,8.0
24683,UT,84053,0.0,220.0,180.0,680.0,30.0,1065.0,0.0
24684,UT,84054,390.0,4140.0,6070.0,19940.0,1530.0,85689.0,112.0
24685,UT,84055,0.0,510.0,440.0,1730.0,160.0,5765.0,6.0
24686,UT,84056,0.0,310.0,1280.0,3720.0,110.0,0.0,122.0
24687,UT,84057,690.0,7250.0,11270.0,34470.0,1480.0,52870.0,265.0
24688,UT,84058,540.0,5570.0,9500.0,26280.0,1360.0,54412.0,201.0
24689,UT,84060,170.0,3790.0,3020.0,8830.0,1790.0,92970.0,24.0
24690,UT,84061,0.0,110.0,90.0,330.0,40.0,942.0,0.0
24691,UT,84062,780.0,8650.0,12770.0,45200.0,2590.0,197355.0,242.0
24692,UT,84063,0.0,70.0,70.0,260.0,0.0,0.0,0.0
24693,UT,84065,760.0,9820.0,13560.0,48110.0,3360.0,182297.0,219.0
24694,UT,84066,120.0,2820.0,3110.0,11360.0,370.0,15694.0,62.0
24695,UT,84067,540.0,6970.0,13420.0,37200.0,1350.0,33400.0,358.0
24696,UT,84069,0.0,130.0,150.0,460.0,0.0,0.0,0.0
24697,UT,84070,540.0,6080.0,9500.0,26420.0,1640.0,53935.0,187.0
24698,UT,84071,20.0,410.0,600.0,1900.0,70.0,3613.0,9.0
24699,UT,84072,0.0,130.0,140.0,500.0,0.0,0.0,0.0
24700,UT,84074,680.0,9800.0,16880.0,53070.0,1950.0,93024.0,397.0
24701,UT,84075,420.0,5050.0,9180.0,31950.0,1610.0,86332.0,154.0
24702,UT,84076,0.0,50.0,70.0,340.0,0.0,0.0,0.0
24703,UT,84078,430.0,5720.0,7580.0,26400.0,1190.0,33759.0,124.0
24704,UT,84080,0.0,50.0,80.0,280.0,0.0,0.0,0.0
24705,UT,84081,850.0,9300.0,15570.0,49250.0,1790.0,100314.0,320.0
24706,UT,84082,0.0,220.0,240.0,910.0,40.0,2083.0,0.0
24707,UT,84083,30.0,370.0,420.0,1250.0,0.0,0.0,10.0
24708,UT,84084,590.0,6580.0,10090.0,29200.0,1390.0,41857.0,263.0
24709,UT,84085,0.0,90.0,70.0,280.0,0.0,0.0,0.0
24710,UT,84086,0.0,90.0,110.0,400.0,0.0,0.0,0.0
24711,UT,84087,270.0,3060.0,4750.0,15740.0,970.0,41364.0,86.0
24712,UT,84088,750.0,7690.0,11750.0,34910.0,1760.0,62442.0,267.0
24713,UT,84092,560.0,6930.0,7170.0,28450.0,4180.0,147158.0,101.0
24714,UT,84093,480.0,5600.0,5910.0,22950.0,3260.0,114304.0,92.0
24715,UT,84094,490.0,5660.0,8730.0,26180.0,1980.0,53567.0,184.0
24716,UT,84095,710.0,8480.0,10650.0,38200.0,3930.0,190756.0,159.0
24717,UT,84096,830.0,10950.0,18510.0,64550.0,2990.0,210692.0,291.0
24718,UT,84097,430.0,4650.0,6380.0,22170.0,1720.0,88664.0,123.0
24719,UT,84098,330.0,6380.0,4960.0,20190.0,4500.0,156008.0,56.0
24720,UT,84101,130.0,1460.0,2790.0,5580.0,630.0,15620.0,39.0
24721,UT,84102,230.0,2720.0,6470.0,11310.0,1590.0,29678.0,82.0
24722,UT,84103,350.0,4760.0,7000.0,17860.0,3480.0,96880.0,98.0
24723,UT,84104,520.0,5970.0,7710.0,21630.0,420.0,9252.0,257.0
24724,UT,84105,320.0,4690.0,6870.0,18460.0,3160.0,55077.0,99.0
24725,UT,84106,560.0,7350.0,11370.0,29720.0,3750.0,83759.0,183.0
24726,UT,84107,680.0,7830.0,12260.0,30960.0,2350.0,49854.0,279.0
24727,UT,84108,320.0,4660.0,4740.0,17650.0,3640.0,119251.0,59.0
24728,UT,84109,400.0,5630.0,6580.0,22960.0,3840.0,119478.0,96.0
24729,UT,84111,160.0,2130.0,3990.0,8140.0,940.0,19504.0,61.0
24730,UT,84112,0.0,70.0,280.0,350.0,40.0,0.0,0.0
24731,UT,84115,460.0,5680.0,9320.0,22070.0,1160.0,18862.0,224.0
24732,UT,84116,690.0,7900.0,11270.0,30180.0,860.0,17873.0,318.0
24733,UT,84117,450.0,6340.0,6960.0,22680.0,3410.0,160229.0,133.0
24734,UT,84118,870.0,9760.0,14010.0,40110.0,810.0,28603.0,413.0
24735,UT,84119,1120.0,12270.0,16200.0,45410.0,1010.0,23926.0,488.0
24736,UT,84120,1230.0,11990.0,16520.0,47540.0,1410.0,39345.0,504.0
24737,UT,84121,740.0,9910.0,11430.0,37720.0,5800.0,150914.0,173.0
24738,UT,84123,810.0,8170.0,12520.0,34520.0,1980.0,53219.0,294.0
24739,UT,84124,380.0,5270.0,5820.0,20720.0,3370.0,106310.0,79.0
24740,UT,84128,690.0,7290.0,10200.0,30320.0,810.0,29779.0,323.0
24741,UT,84302,400.0,4970.0,7830.0,24810.0,1550.0,37098.0,207.0
24742,UT,84306,0.0,100.0,130.0,520.0,20.0,652.0,4.0
24743,UT,84307,0.0,390.0,460.0,1530.0,70.0,1310.0,14.0
24744,UT,84308,0.0,80.0,70.0,270.0,0.0,0.0,0.0
24745,UT,84309,0.0,160.0,180.0,630.0,40.0,1127.0,0.0
24746,UT,84310,70.0,1270.0,1160.0,4760.0,600.0,22619.0,19.0
24747,UT,84311,0.0,190.0,220.0,910.0,40.0,1011.0,10.0
24748,UT,84312,40.0,840.0,1230.0,4220.0,200.0,4304.0,39.0
24749,UT,84314,30.0,280.0,350.0,1230.0,60.0,1981.0,6.0
24750,UT,84315,130.0,1900.0,2910.0,9710.0,440.0,24493.0,51.0
24751,UT,84317,40.0,710.0,610.0,2530.0,350.0,14247.0,11.0
24752,UT,84318,70.0,1210.0,1390.0,5480.0,450.0,18455.0,27.0
24753,UT,84319,140.0,2110.0,2790.0,9660.0,360.0,10185.0,96.0
24754,UT,84320,50.0,610.0,620.0,2310.0,160.0,3272.0,19.0
24755,UT,84321,510.0,8300.0,13140.0,36840.0,2170.0,49092.0,334.0
24756,UT,84324,0.0,230.0,310.0,1220.0,110.0,3532.0,3.0
24757,UT,84325,0.0,530.0,640.0,2470.0,200.0,8058.0,14.0
24758,UT,84328,40.0,480.0,440.0,1870.0,140.0,5284.0,9.0
24759,UT,84331,0.0,70.0,90.0,330.0,0.0,0.0,0.0
24760,UT,84332,100.0,1940.0,2180.0,8450.0,750.0,29626.0,38.0
24761,UT,84333,30.0,700.0,860.0,3040.0,180.0,5015.0,29.0
24762,UT,84335,190.0,3250.0,4080.0,15090.0,900.0,27654.0,116.0
24763,UT,84337,150.0,2800.0,3960.0,13400.0,670.0,16352.0,136.0
24764,UT,84338,0.0,150.0,140.0,480.0,0.0,0.0,5.0
24765,UT,84339,80.0,1370.0,1500.0,5610.0,420.0,15665.0,39.0
24766,UT,84340,70.0,840.0,1170.0,3890.0,270.0,7404.0,26.0
24767,UT,84341,240.0,4360.0,6860.0,19950.0,1610.0,49467.0,149.0
24768,UT,84401,530.0,7980.0,13590.0,37000.0,1530.0,57040.0,305.0
24769,UT,84403,590.0,7500.0,11450.0,33130.0,2650.0,67281.0,275.0
24770,UT,84404,840.0,12690.0,20960.0,60100.0,2200.0,78295.0,555.0
24771,UT,84405,470.0,6140.0,10490.0,30940.0,1900.0,55496.0,242.0
24772,UT,84414,540.0,6270.0,9580.0,31400.0,2230.0,87648.0,172.0
24773,UT,84501,150.0,3180.0,3580.0,11410.0,540.0,11029.0,83.0
24774,UT,84511,40.0,830.0,1150.0,4010.0,130.0,4678.0,29.0
24775,UT,84520,0.0,220.0,280.0,820.0,0.0,0.0,8.0
24776,UT,84521,0.0,170.0,160.0,580.0,0.0,0.0,0.0
24777,UT,84525,20.0,240.0,300.0,900.0,0.0,0.0,5.0
24778,UT,84526,40.0,1010.0,1100.0,3350.0,200.0,2016.0,27.0
24779,UT,84532,180.0,2450.0,3240.0,9410.0,890.0,12599.0,68.0
24780,UT,84533,0.0,30.0,110.0,190.0,0.0,0.0,0.0
24781,UT,84535,30.0,430.0,640.0,2200.0,140.0,3097.0,17.0
24782,UT,84542,0.0,400.0,520.0,1520.0,40.0,1035.0,14.0
24783,UT,84601,580.0,6100.0,9960.0,29040.0,960.0,33085.0,254.0
24784,UT,84604,600.0,6170.0,10660.0,31230.0,2880.0,141969.0,176.0
24785,UT,84606,370.0,3050.0,8750.0,18670.0,960.0,23826.0,154.0
24786,UT,84621,0.0,90.0,70.0,290.0,0.0,0.0,0.0
24787,UT,84623,0.0,70.0,90.0,290.0,0.0,0.0,0.0
24788,UT,84624,80.0,1290.0,1360.0,5490.0,210.0,6500.0,29.0
24789,UT,84627,70.0,940.0,1250.0,4570.0,170.0,6831.0,31.0
24790,UT,84629,40.0,710.0,740.0,2750.0,110.0,4295.0,19.0
24791,UT,84630,0.0,70.0,50.0,260.0,0.0,0.0,0.0
24792,UT,84631,50.0,750.0,810.0,2860.0,100.0,3097.0,33.0
24793,UT,84635,0.0,190.0,210.0,740.0,0.0,0.0,0.0
24794,UT,84642,60.0,780.0,940.0,3450.0,130.0,4569.0,21.0
24795,UT,84645,40.0,740.0,810.0,3190.0,100.0,4956.0,10.0
24796,UT,84647,50.0,960.0,1140.0,4100.0,150.0,5212.0,27.0
24797,UT,84648,90.0,1540.0,1900.0,6550.0,270.0,10471.0,43.0
24798,UT,84651,530.0,5730.0,8060.0,27950.0,1020.0,56077.0,193.0
24799,UT,84653,190.0,2350.0,2680.0,11080.0,680.0,43384.0,48.0
24800,UT,84654,50.0,590.0,760.0,2530.0,90.0,1980.0,22.0
24801,UT,84655,250.0,2910.0,4210.0,15490.0,420.0,22135.0,113.0
24802,UT,84660,670.0,8650.0,12300.0,44460.0,1770.0,102099.0,283.0
24803,UT,84663,510.0,6650.0,9850.0,33940.0,1540.0,83599.0,230.0
24804,UT,84664,160.0,2410.0,2730.0,11620.0,900.0,61708.0,38.0
24805,UT,84667,0.0,70.0,100.0,340.0,0.0,0.0,0.0
24806,UT,84701,110.0,1770.0,2390.0,7980.0,320.0,10771.0,61.0
24807,UT,84713,130.0,1210.0,1170.0,3960.0,170.0,5380.0,32.0
24808,UT,84714,0.0,140.0,160.0,540.0,0.0,0.0,0.0
24809,UT,84720,340.0,3920.0,6100.0,18840.0,1310.0,34058.0,118.0
24810,UT,84721,460.0,4850.0,7830.0,24780.0,1010.0,27753.0,197.0
24811,UT,84722,0.0,150.0,160.0,560.0,20.0,0.0,4.0
24812,UT,84724,0.0,270.0,360.0,1140.0,0.0,527.0,8.0
24813,UT,84737,320.0,4460.0,5770.0,19690.0,1220.0,34971.0,131.0
24814,UT,84738,130.0,2130.0,2250.0,8210.0,1000.0,22849.0,42.0
24815,UT,84739,0.0,100.0,100.0,370.0,0.0,0.0,0.0
24816,UT,84741,110.0,1440.0,1680.0,5300.0,400.0,8184.0,36.0
24817,UT,84742,30.0,150.0,140.0,510.0,20.0,0.0,0.0
24818,UT,84744,0.0,60.0,70.0,240.0,0.0,0.0,0.0
24819,UT,84745,70.0,800.0,1230.0,4010.0,150.0,2729.0,30.0
24820,UT,84747,0.0,250.0,290.0,950.0,20.0,899.0,8.0
24821,UT,84751,30.0,470.0,540.0,1720.0,30.0,0.0,38.0
24822,UT,84754,50.0,950.0,1050.0,3810.0,170.0,5241.0,27.0
24823,UT,84757,70.0,370.0,420.0,1560.0,160.0,4818.0,9.0
24824,UT,84762,0.0,80.0,60.0,230.0,30.0,647.0,0.0
24825,UT,84765,120.0,1700.0,1820.0,7530.0,580.0,28584.0,39.0
24826,UT,84770,510.0,9820.0,11930.0,37480.0,2840.0,95085.0,235.0
24827,UT,84773,0.0,70.0,50.0,230.0,30.0,0.0,0.0
24828,UT,84774,30.0,410.0,500.0,1780.0,110.0,3593.0,12.0
24829,UT,84775,0.0,120.0,100.0,420.0,50.0,0.0,0.0
24830,UT,84779,0.0,150.0,180.0,570.0,50.0,792.0,0.0
24831,UT,84780,380.0,6010.0,7110.0,26380.0,2080.0,81268.0,126.0
24832,UT,84782,30.0,220.0,210.0,830.0,40.0,1231.0,4.0
24833,UT,84783,0.0,290.0,200.0,870.0,160.0,2601.0,0.0
24834,UT,84790,750.0,11690.0,13220.0,48860.0,4450.0,156444.0,254.0
24835,UT,99999,3110.0,38610.0,49930.0,165230.0,9170.0,364263.0,974.0
24837,VT,5001,110.0,1590.0,2560.0,6540.0,820.0,7678.0,45.0
24838,VT,5032,40.0,550.0,770.0,2130.0,200.0,1281.0,16.0
24839,VT,5033,80.0,660.0,970.0,2670.0,240.0,2250.0,23.0
24840,VT,5034,0.0,90.0,100.0,300.0,30.0,0.0,0.0
24841,VT,5035,0.0,140.0,150.0,510.0,50.0,0.0,0.0
24842,VT,5036,0.0,210.0,280.0,820.0,100.0,573.0,5.0
24843,VT,5037,20.0,240.0,250.0,780.0,130.0,1477.0,0.0
24844,VT,5038,20.0,260.0,350.0,1160.0,120.0,503.0,8.0
24845,VT,5039,20.0,210.0,240.0,780.0,80.0,0.0,4.0
24846,VT,5040,20.0,140.0,160.0,550.0,40.0,0.0,0.0
24847,VT,5041,0.0,60.0,90.0,280.0,0.0,0.0,0.0
24848,VT,5042,0.0,170.0,170.0,510.0,60.0,0.0,4.0
24849,VT,5043,20.0,210.0,280.0,830.0,120.0,1503.0,3.0
24850,VT,5045,40.0,380.0,460.0,1300.0,180.0,1308.0,7.0
24851,VT,5046,30.0,300.0,350.0,1030.0,90.0,0.0,6.0
24852,VT,5048,40.0,560.0,810.0,2290.0,310.0,2573.0,12.0
24853,VT,5051,30.0,260.0,310.0,890.0,110.0,439.0,7.0
24854,VT,5052,0.0,70.0,110.0,320.0,0.0,0.0,0.0
24855,VT,5053,0.0,80.0,80.0,300.0,70.0,0.0,0.0
24856,VT,5055,50.0,970.0,760.0,3300.0,920.0,17781.0,10.0
24857,VT,5056,0.0,80.0,80.0,290.0,50.0,0.0,0.0
24858,VT,5058,0.0,80.0,110.0,320.0,40.0,0.0,0.0
24859,VT,5060,100.0,920.0,1420.0,4090.0,490.0,3102.0,38.0
24860,VT,5061,20.0,310.0,380.0,1190.0,170.0,1562.0,8.0
24861,VT,5062,0.0,160.0,170.0,600.0,90.0,512.0,0.0
24862,VT,5065,0.0,280.0,410.0,1160.0,120.0,1010.0,6.0
24863,VT,5067,0.0,70.0,80.0,250.0,60.0,0.0,0.0
24864,VT,5068,50.0,660.0,960.0,2590.0,300.0,2037.0,18.0
24865,VT,5069,30.0,170.0,160.0,570.0,50.0,0.0,4.0
24866,VT,5070,0.0,140.0,130.0,540.0,100.0,971.0,0.0
24867,VT,5071,0.0,110.0,80.0,290.0,60.0,709.0,0.0
24868,VT,5072,0.0,120.0,110.0,380.0,70.0,541.0,0.0
24869,VT,5075,40.0,270.0,350.0,1180.0,200.0,1869.0,5.0
24870,VT,5076,0.0,110.0,170.0,450.0,0.0,0.0,0.0
24871,VT,5077,0.0,290.0,360.0,980.0,130.0,524.0,5.0
24872,VT,5079,0.0,130.0,180.0,590.0,50.0,0.0,6.0
24873,VT,5081,20.0,220.0,260.0,720.0,50.0,0.0,4.0
24874,VT,5083,0.0,50.0,80.0,230.0,0.0,0.0,0.0
24875,VT,5084,0.0,50.0,60.0,180.0,0.0,0.0,0.0
24876,VT,5086,0.0,160.0,240.0,670.0,40.0,0.0,5.0
24877,VT,5089,60.0,870.0,1390.0,3710.0,400.0,3318.0,30.0
24878,VT,5091,60.0,950.0,750.0,2920.0,730.0,19152.0,11.0
24879,VT,5101,70.0,820.0,1380.0,3290.0,300.0,1834.0,33.0
24880,VT,5142,0.0,170.0,200.0,610.0,60.0,0.0,5.0
24881,VT,5143,100.0,1080.0,1340.0,4030.0,490.0,3607.0,26.0
24882,VT,5146,0.0,150.0,150.0,480.0,80.0,724.0,0.0
24883,VT,5148,20.0,380.0,330.0,1200.0,200.0,1727.0,6.0
24884,VT,5149,30.0,620.0,650.0,1890.0,330.0,2483.0,13.0
24885,VT,5150,20.0,250.0,320.0,890.0,100.0,0.0,7.0
24886,VT,5151,20.0,320.0,370.0,1140.0,160.0,893.0,8.0
24887,VT,5152,0.0,130.0,90.0,360.0,90.0,859.0,0.0
24888,VT,5153,0.0,210.0,250.0,730.0,90.0,0.0,0.0
24889,VT,5154,0.0,200.0,240.0,710.0,110.0,0.0,4.0
24890,VT,5155,0.0,280.0,340.0,910.0,130.0,1481.0,5.0
24891,VT,5156,120.0,1780.0,2750.0,7340.0,710.0,3797.0,62.0
24892,VT,5158,20.0,1080.0,380.0,1880.0,120.0,498.0,7.0
24893,VT,5161,0.0,200.0,120.0,530.0,120.0,2209.0,0.0
24894,VT,5201,240.0,2960.0,4720.0,12130.0,1230.0,9644.0,103.0
24895,VT,5250,50.0,870.0,920.0,3070.0,430.0,4025.0,19.0
24896,VT,5251,0.0,500.0,280.0,1270.0,360.0,6506.0,5.0
24897,VT,5252,0.0,100.0,120.0,350.0,30.0,0.0,0.0
24898,VT,5253,0.0,190.0,160.0,560.0,90.0,658.0,3.0
24899,VT,5255,50.0,1290.0,1100.0,3740.0,730.0,10729.0,21.0
24900,VT,5257,30.0,580.0,710.0,2120.0,300.0,2162.0,13.0
24901,VT,5260,0.0,80.0,110.0,320.0,30.0,0.0,0.0
24902,VT,5261,40.0,570.0,770.0,2160.0,200.0,7236.0,25.0
24903,VT,5262,40.0,570.0,700.0,2190.0,300.0,2082.0,11.0
24904,VT,5301,210.0,3170.0,4570.0,12300.0,1760.0,15057.0,111.0
24905,VT,5340,0.0,290.0,190.0,800.0,200.0,2611.0,0.0
24906,VT,5341,0.0,110.0,120.0,370.0,70.0,0.0,0.0
24907,VT,5342,0.0,140.0,180.0,570.0,70.0,0.0,0.0
24908,VT,5343,0.0,220.0,230.0,650.0,90.0,662.0,0.0
24909,VT,5345,20.0,400.0,480.0,1440.0,200.0,1319.0,6.0
24910,VT,5346,80.0,1000.0,1250.0,3880.0,710.0,6649.0,29.0
24911,VT,5350,0.0,160.0,200.0,590.0,50.0,0.0,6.0
24912,VT,5352,0.0,250.0,260.0,760.0,100.0,798.0,5.0
24913,VT,5353,0.0,280.0,290.0,960.0,130.0,550.0,6.0
24914,VT,5354,30.0,460.0,740.0,1970.0,190.0,1798.0,12.0
24915,VT,5355,0.0,110.0,100.0,350.0,40.0,0.0,0.0
24916,VT,5356,30.0,340.0,450.0,1140.0,190.0,2095.0,6.0
24917,VT,5358,0.0,90.0,110.0,340.0,40.0,0.0,0.0
24918,VT,5359,0.0,150.0,150.0,470.0,60.0,0.0,0.0
24919,VT,5360,0.0,130.0,120.0,420.0,60.0,0.0,0.0
24920,VT,5361,0.0,150.0,210.0,680.0,70.0,0.0,0.0
24921,VT,5362,0.0,90.0,80.0,270.0,60.0,0.0,0.0
24922,VT,5363,40.0,520.0,680.0,1970.0,280.0,2172.0,24.0
24923,VT,5401,290.0,4510.0,8210.0,17990.0,3010.0,44576.0,130.0
24924,VT,5403,300.0,4750.0,6290.0,17890.0,3510.0,40215.0,87.0
24925,VT,5404,90.0,1450.0,2780.0,6130.0,590.0,4598.0,50.0
24926,VT,5408,180.0,2200.0,3160.0,9250.0,1350.0,12104.0,58.0
24927,VT,5440,40.0,480.0,690.0,1840.0,140.0,1121.0,14.0
24928,VT,5441,0.0,160.0,220.0,590.0,40.0,0.0,0.0
24929,VT,5442,0.0,70.0,120.0,310.0,0.0,0.0,0.0
24930,VT,5443,130.0,1450.0,2060.0,5880.0,740.0,5988.0,37.0
24931,VT,5444,40.0,440.0,620.0,1850.0,220.0,1563.0,11.0
24932,VT,5445,80.0,1110.0,910.0,3850.0,910.0,19252.0,15.0
24933,VT,5446,330.0,3630.0,5520.0,15120.0,2080.0,24976.0,84.0
24934,VT,5448,20.0,290.0,350.0,1140.0,90.0,555.0,7.0
24935,VT,5450,60.0,1340.0,1600.0,4590.0,340.0,1419.0,31.0
24936,VT,5452,360.0,4480.0,7000.0,20510.0,3130.0,29080.0,99.0
24937,VT,5454,80.0,1090.0,1690.0,4990.0,490.0,4740.0,22.0
24938,VT,5455,30.0,330.0,410.0,1250.0,130.0,677.0,4.0
24939,VT,5456,0.0,340.0,370.0,1100.0,160.0,1557.0,5.0
24940,VT,5457,30.0,400.0,490.0,1470.0,100.0,744.0,10.0
24941,VT,5458,40.0,470.0,690.0,1980.0,280.0,2785.0,11.0
24942,VT,5459,40.0,450.0,640.0,1620.0,100.0,646.0,11.0
24943,VT,5461,80.0,1100.0,1430.0,4790.0,730.0,8515.0,22.0
24944,VT,5462,40.0,420.0,550.0,1870.0,280.0,2298.0,10.0
24945,VT,5463,0.0,130.0,160.0,460.0,40.0,0.0,0.0
24946,VT,5464,60.0,670.0,1010.0,2670.0,280.0,1951.0,16.0
24947,VT,5465,80.0,1160.0,1580.0,5500.0,970.0,9641.0,17.0
24948,VT,5468,230.0,2800.0,4840.0,12950.0,1200.0,11283.0,82.0
24949,VT,5471,0.0,250.0,220.0,750.0,80.0,0.0,0.0
24950,VT,5472,30.0,490.0,520.0,1620.0,230.0,1805.0,14.0
24951,VT,5473,0.0,400.0,430.0,1350.0,230.0,2048.0,10.0
24952,VT,5474,0.0,250.0,290.0,960.0,150.0,2175.0,5.0
24953,VT,5476,30.0,660.0,910.0,2480.0,120.0,0.0,24.0
24954,VT,5477,70.0,1050.0,1350.0,4370.0,730.0,5912.0,20.0
24955,VT,5478,260.0,3460.0,5220.0,13880.0,1230.0,10751.0,81.0
24956,VT,5482,120.0,2270.0,1840.0,7420.0,1940.0,51678.0,25.0
24957,VT,5483,20.0,370.0,520.0,1420.0,70.0,451.0,8.0
24958,VT,5486,40.0,490.0,470.0,1650.0,330.0,4515.0,9.0
24959,VT,5487,40.0,290.0,470.0,1310.0,140.0,1329.0,11.0
24960,VT,5488,140.0,1900.0,2600.0,7070.0,580.0,5922.0,44.0
24961,VT,5489,50.0,670.0,900.0,3140.0,540.0,5358.0,17.0
24962,VT,5491,100.0,1520.0,1980.0,5490.0,710.0,5622.0,36.0
24963,VT,5492,0.0,180.0,250.0,690.0,80.0,0.0,9.0
24964,VT,5494,30.0,380.0,540.0,1690.0,280.0,2482.0,9.0
24965,VT,5495,230.0,2690.0,3430.0,10770.0,2070.0,24573.0,51.0
24966,VT,5602,180.0,2560.0,3590.0,10520.0,1780.0,14958.0,55.0
24967,VT,5641,250.0,3190.0,5290.0,13780.0,1480.0,8883.0,91.0
24968,VT,5647,20.0,240.0,260.0,890.0,110.0,556.0,6.0
24969,VT,5648,0.0,150.0,140.0,460.0,90.0,799.0,0.0
24970,VT,5649,30.0,230.0,320.0,890.0,70.0,0.0,5.0
24971,VT,5650,0.0,250.0,290.0,880.0,110.0,771.0,5.0
24972,VT,5651,30.0,440.0,480.0,1530.0,210.0,1615.0,6.0
24973,VT,5652,0.0,200.0,330.0,810.0,40.0,0.0,9.0
24974,VT,5653,0.0,70.0,160.0,340.0,0.0,0.0,0.0
24975,VT,5654,30.0,230.0,460.0,1140.0,70.0,0.0,7.0
